test_time	commit	tool	problem	instance	ans	elapsed	seed	threads	omp-threads	generations	exchange-interval	exchange-count	pop-count	pop-size	elite	mutant	rhoe	decode	log-step	convergence	system	cpu	host-memory	gpu	gpu-memory	nvcc	g++
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n548-k50	213778.000000	2.500632	6	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[322811.000000,297802.000000,272696.000000,257316.000000,253112.000000,252491.000000,252164.000000,251784.000000,249663.000000,247564.000000,245113.000000,241839.000000,241452.000000,239932.000000,239373.000000,236883.000000,235620.000000,232287.000000,230942.000000,229134.000000,228206.000000,224575.000000,224438.000000,222455.000000,222455.000000,220669.000000,220192.000000,218650.000000,218092.000000,217777.000000,217777.000000,217464.000000,217164.000000,216161.000000,215896.000000,215820.000000,215571.000000,214829.000000,214708.000000,213778.000000,213778.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n548-k50	215049.000000	2.447163	7	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[323634.000000,300823.000000,281176.000000,268520.000000,260601.000000,255657.000000,254157.000000,253409.000000,251569.000000,248642.000000,247603.000000,245654.000000,243436.000000,241739.000000,241530.000000,240103.000000,239803.000000,237360.000000,236701.000000,234892.000000,233893.000000,231470.000000,230979.000000,228953.000000,227772.000000,226647.000000,225884.000000,224938.000000,224372.000000,223665.000000,223003.000000,221774.000000,221109.000000,220418.000000,220301.000000,218834.000000,218679.000000,217464.000000,217145.000000,215054.000000,215049.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n548-k50	216988.000000	2.483939	8	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[324652.000000,300477.000000,280605.000000,272420.000000,264861.000000,262054.000000,259366.000000,258011.000000,254868.000000,252834.000000,251309.000000,248283.000000,246305.000000,244211.000000,243897.000000,242747.000000,241858.000000,240186.000000,239323.000000,238697.000000,238162.000000,237386.000000,236669.000000,235031.000000,234753.000000,232567.000000,232078.000000,230095.000000,229761.000000,228186.000000,226389.000000,224313.000000,223662.000000,222433.000000,221867.000000,220552.000000,220491.000000,219120.000000,218646.000000,216988.000000,216988.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n548-k50	222934.000000	2.472042	9	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[323296.000000,302312.000000,285245.000000,270849.000000,262969.000000,258473.000000,255248.000000,254622.000000,253819.000000,252603.000000,251985.000000,249571.000000,249351.000000,246272.000000,244901.000000,243742.000000,242400.000000,240900.000000,240072.000000,237873.000000,237789.000000,236918.000000,236669.000000,235972.000000,234830.000000,233599.000000,233393.000000,232867.000000,232653.000000,231250.000000,230561.000000,228669.000000,228624.000000,227241.000000,226480.000000,225514.000000,225387.000000,224557.000000,224418.000000,223915.000000,222934.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n548-k50	213819.000000	2.500261	10	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[326538.000000,305557.000000,286410.000000,268624.000000,262202.000000,259884.000000,257464.000000,255001.000000,253609.000000,251605.000000,249598.000000,248032.000000,247472.000000,244173.000000,242769.000000,241015.000000,239349.000000,235944.000000,235049.000000,231095.000000,230329.000000,226972.000000,226836.000000,225045.000000,223887.000000,222728.000000,222463.000000,221747.000000,221747.000000,219603.000000,219488.000000,218924.000000,218695.000000,217332.000000,217332.000000,216157.000000,216120.000000,215582.000000,215255.000000,214066.000000,213819.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n586-k159	304592.000000	2.644350	1	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[410514.000000,395482.000000,376381.000000,364553.000000,355721.000000,351962.000000,347879.000000,347529.000000,345619.000000,344107.000000,342858.000000,339500.000000,338103.000000,333783.000000,332897.000000,330654.000000,329014.000000,327378.000000,326391.000000,324257.000000,324078.000000,322400.000000,322077.000000,321715.000000,321271.000000,318341.000000,317875.000000,315595.000000,315300.000000,314058.000000,313792.000000,312954.000000,312753.000000,311759.000000,311712.000000,310062.000000,309340.000000,307067.000000,306309.000000,305160.000000,304592.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n586-k159	316825.000000	2.715899	2	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[410985.000000,390204.000000,369083.000000,360930.000000,357625.000000,354423.000000,351453.000000,349392.000000,348311.000000,347786.000000,346127.000000,345232.000000,343260.000000,341986.000000,341914.000000,339438.000000,338059.000000,335551.000000,335364.000000,333814.000000,333569.000000,331644.000000,331113.000000,330392.000000,329561.000000,327287.000000,326871.000000,324573.000000,324372.000000,322812.000000,322520.000000,321657.000000,321374.000000,320461.000000,320396.000000,319606.000000,319601.000000,318824.000000,317418.000000,316927.000000,316825.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n586-k159	320546.000000	2.674422	3	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[412052.000000,392325.000000,377061.000000,368516.000000,361560.000000,360479.000000,358614.000000,355091.000000,353507.000000,350887.000000,349800.000000,348816.000000,347213.000000,346034.000000,345032.000000,343728.000000,342994.000000,340562.000000,340063.000000,337076.000000,335648.000000,333045.000000,332452.000000,330950.000000,330569.000000,329041.000000,328539.000000,326954.000000,326546.000000,325516.000000,324915.000000,324106.000000,323790.000000,323269.000000,322644.000000,321758.000000,321758.000000,321081.000000,320836.000000,320599.000000,320546.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n586-k159	314780.000000	2.694969	4	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[411775.000000,395642.000000,373677.000000,360854.000000,353111.000000,349136.000000,347870.000000,346781.000000,345680.000000,343379.000000,342852.000000,341395.000000,340706.000000,339109.000000,338011.000000,336916.000000,335229.000000,334854.000000,334531.000000,331955.000000,330562.000000,328845.000000,328509.000000,327821.000000,327748.000000,326408.000000,325702.000000,324309.000000,323966.000000,322618.000000,322169.000000,320265.000000,319728.000000,318947.000000,318160.000000,317785.000000,317456.000000,316803.000000,316707.000000,315228.000000,314780.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n586-k159	314159.000000	2.686477	5	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[413256.000000,392570.000000,378103.000000,365399.000000,360585.000000,357564.000000,354640.000000,349979.000000,347131.000000,344267.000000,342393.000000,340408.000000,339282.000000,335658.000000,335546.000000,333153.000000,332634.000000,330724.000000,329986.000000,327300.000000,326718.000000,325236.000000,325044.000000,323389.000000,323076.000000,321961.000000,321803.000000,320796.000000,320106.000000,318767.000000,318657.000000,317520.000000,317102.000000,316112.000000,315896.000000,315637.000000,315636.000000,314896.000000,314790.000000,314297.000000,314159.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n586-k159	313892.000000	2.727868	6	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[411937.000000,389131.000000,377857.000000,366896.000000,361413.000000,355936.000000,353526.000000,350380.000000,348183.000000,346767.000000,345400.000000,341850.000000,341587.000000,338564.000000,338042.000000,333800.000000,331086.000000,330084.000000,330083.000000,329544.000000,328688.000000,326776.000000,326323.000000,324197.000000,323954.000000,322151.000000,322151.000000,321467.000000,321171.000000,320129.000000,320129.000000,318939.000000,318653.000000,317680.000000,317289.000000,316671.000000,315964.000000,315112.000000,314915.000000,313990.000000,313892.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n586-k159	311809.000000	2.700199	7	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[412204.000000,390457.000000,373137.000000,362812.000000,358634.000000,355047.000000,352777.000000,351940.000000,349251.000000,346726.000000,344808.000000,342342.000000,340583.000000,339171.000000,338187.000000,336769.000000,335724.000000,333921.000000,332824.000000,330288.000000,329922.000000,327621.000000,326685.000000,324859.000000,324352.000000,321860.000000,321324.000000,320254.000000,319433.000000,317834.000000,317188.000000,316127.000000,316127.000000,315275.000000,315275.000000,315019.000000,314956.000000,314163.000000,314163.000000,313225.000000,311809.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n586-k159	309950.000000	2.705444	8	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[410175.000000,394539.000000,379627.000000,368274.000000,356740.000000,351431.000000,348412.000000,346540.000000,345323.000000,343882.000000,342386.000000,338796.000000,337628.000000,334728.000000,333018.000000,330245.000000,327853.000000,326523.000000,326507.000000,325164.000000,324056.000000,322098.000000,321902.000000,321629.000000,320848.000000,319556.000000,318946.000000,318295.000000,317967.000000,317163.000000,316552.000000,314718.000000,313829.000000,313138.000000,313130.000000,311795.000000,311795.000000,310918.000000,310767.000000,310081.000000,309950.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n586-k159	313267.000000	2.693411	9	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[410053.000000,396736.000000,377711.000000,369269.000000,356769.000000,352856.000000,351668.000000,349648.000000,348784.000000,345303.000000,344104.000000,340353.000000,338982.000000,337178.000000,336358.000000,334742.000000,333431.000000,331779.000000,330929.000000,328878.000000,328690.000000,327543.000000,327197.000000,325591.000000,325303.000000,323568.000000,322169.000000,320228.000000,320114.000000,318619.000000,318176.000000,317246.000000,316805.000000,316103.000000,315996.000000,314941.000000,314933.000000,314831.000000,314474.000000,313893.000000,313267.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n586-k159	309581.000000	2.704452	10	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[408460.000000,393277.000000,378415.000000,363495.000000,351040.000000,347660.000000,344628.000000,342787.000000,342091.000000,339056.000000,337422.000000,335194.000000,333869.000000,331634.000000,331002.000000,328720.000000,328004.000000,326048.000000,324737.000000,321555.000000,320705.000000,319681.000000,319654.000000,318327.000000,318127.000000,317253.000000,316862.000000,315000.000000,314950.000000,314056.000000,314056.000000,312921.000000,312176.000000,311609.000000,311545.000000,311480.000000,310997.000000,310271.000000,310172.000000,309581.000000,309581.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n599-k92	239419.000000	2.724936	1	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[352289.000000,327691.000000,304694.000000,295268.000000,288877.000000,287354.000000,285346.000000,283082.000000,281723.000000,278041.000000,277277.000000,274028.000000,271859.000000,270505.000000,270372.000000,268158.000000,267251.000000,264052.000000,262897.000000,260406.000000,260121.000000,257292.000000,255926.000000,253477.000000,253060.000000,250937.000000,250267.000000,248796.000000,248622.000000,247291.000000,247284.000000,246157.000000,245973.000000,244955.000000,244955.000000,243738.000000,242792.000000,241882.000000,240967.000000,239650.000000,239419.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n599-k92	241000.000000	2.760911	2	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[350737.000000,328464.000000,309591.000000,295265.000000,288218.000000,283495.000000,280335.000000,277866.000000,276324.000000,275858.000000,275186.000000,272976.000000,271287.000000,268175.000000,266923.000000,266442.000000,265182.000000,263313.000000,262509.000000,259716.000000,258579.000000,257719.000000,256854.000000,254541.000000,254459.000000,252780.000000,251980.000000,250828.000000,250598.000000,249520.000000,249520.000000,248463.000000,247730.000000,245640.000000,244195.000000,243395.000000,243362.000000,242440.000000,242013.000000,241219.000000,241000.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n599-k92	235864.000000	2.731868	3	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[348694.000000,328596.000000,309078.000000,296565.000000,288350.000000,283946.000000,279039.000000,275039.000000,272877.000000,268547.000000,267019.000000,264023.000000,262274.000000,260148.000000,259377.000000,255642.000000,255198.000000,253147.000000,252944.000000,251809.000000,250897.000000,250212.000000,248758.000000,246857.000000,245341.000000,243934.000000,243934.000000,242619.000000,242576.000000,241807.000000,241374.000000,240235.000000,240053.000000,239463.000000,239358.000000,238571.000000,237649.000000,237110.000000,236793.000000,236098.000000,235864.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n599-k92	247212.000000	2.765039	4	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[345979.000000,328727.000000,312821.000000,298502.000000,293814.000000,290731.000000,289531.000000,287988.000000,285942.000000,284787.000000,283965.000000,283237.000000,281541.000000,278541.000000,277036.000000,273957.000000,272976.000000,271227.000000,270530.000000,267902.000000,267641.000000,265287.000000,264160.000000,262686.000000,262481.000000,259522.000000,259066.000000,257767.000000,257637.000000,256708.000000,254645.000000,253301.000000,253301.000000,252582.000000,251334.000000,250015.000000,249233.000000,248429.000000,248141.000000,247212.000000,247212.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n599-k92	252863.000000	2.718735	5	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[353015.000000,331268.000000,311896.000000,297745.000000,291949.000000,289745.000000,286782.000000,285698.000000,284666.000000,283290.000000,281999.000000,280069.000000,278468.000000,277744.000000,277648.000000,276934.000000,275556.000000,273843.000000,272010.000000,269894.000000,268738.000000,267161.000000,266981.000000,265823.000000,264439.000000,262341.000000,261313.000000,260148.000000,260148.000000,259669.000000,259660.000000,259487.000000,258634.000000,257674.000000,257556.000000,256512.000000,254928.000000,253860.000000,253701.000000,252863.000000,252863.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n599-k92	242872.000000	2.783882	6	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[353317.000000,327168.000000,308778.000000,297081.000000,286381.000000,283499.000000,281999.000000,278907.000000,278725.000000,276130.000000,274083.000000,271962.000000,271124.000000,268556.000000,267938.000000,265441.000000,264397.000000,261841.000000,261165.000000,259838.000000,259698.000000,258736.000000,258636.000000,256578.000000,256533.000000,255180.000000,254141.000000,252165.000000,251427.000000,250377.000000,249946.000000,247929.000000,247859.000000,247203.000000,246945.000000,244889.000000,244752.000000,244162.000000,244152.000000,243209.000000,242872.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n599-k92	236587.000000	2.767151	7	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[354741.000000,329225.000000,310105.000000,299523.000000,289162.000000,282998.000000,280587.000000,278166.000000,277386.000000,273940.000000,273106.000000,270566.000000,268910.000000,266061.000000,265470.000000,263907.000000,263039.000000,260879.000000,260772.000000,258779.000000,258615.000000,257362.000000,256994.000000,254528.000000,253800.000000,251266.000000,250513.000000,248915.000000,248101.000000,245022.000000,244967.000000,243615.000000,243421.000000,241926.000000,240762.000000,239732.000000,239567.000000,238060.000000,238060.000000,236604.000000,236587.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n599-k92	237845.000000	2.782021	8	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[346971.000000,329480.000000,309102.000000,295171.000000,287392.000000,285165.000000,284239.000000,283171.000000,281942.000000,277238.000000,276268.000000,273625.000000,273172.000000,270493.000000,270016.000000,266640.000000,265893.000000,263763.000000,263000.000000,259146.000000,257767.000000,256288.000000,255676.000000,253082.000000,252285.000000,250456.000000,249372.000000,248793.000000,247496.000000,246528.000000,245933.000000,245181.000000,244735.000000,243763.000000,242451.000000,241721.000000,241082.000000,240155.000000,239182.000000,237881.000000,237845.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n599-k92	239997.000000	2.796835	9	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[349120.000000,326982.000000,311051.000000,296025.000000,285274.000000,277548.000000,276474.000000,275503.000000,274134.000000,272753.000000,271289.000000,268089.000000,267548.000000,266067.000000,263971.000000,260476.000000,260476.000000,258927.000000,257636.000000,255519.000000,255519.000000,254201.000000,253552.000000,251448.000000,251186.000000,250769.000000,250088.000000,248912.000000,248551.000000,247320.000000,246667.000000,244897.000000,244796.000000,244148.000000,243689.000000,242974.000000,242511.000000,241522.000000,241383.000000,240691.000000,239997.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n599-k92	237982.000000	2.805586	10	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[353015.000000,327476.000000,307689.000000,297639.000000,289099.000000,284604.000000,282306.000000,279558.000000,277467.000000,276561.000000,274237.000000,269880.000000,267479.000000,264592.000000,263629.000000,261315.000000,260083.000000,257774.000000,256885.000000,255057.000000,254223.000000,251213.000000,251153.000000,249985.000000,249915.000000,248968.000000,248194.000000,246656.000000,246251.000000,245533.000000,244566.000000,243811.000000,243567.000000,242221.000000,242101.000000,241463.000000,241187.000000,239020.000000,239020.000000,237982.000000,237982.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-06-28T15:08:57	ce225db9379e3fdfd2f146650d45b93e30943eae	gpu-brkga-fix	cvrp_greedy	X-n655-k131	202699.000000	3.005672	1	256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	25	[258075.000000,243930.000000,233141.000000,225787.000000,221553.000000,218534.000000,216788.000000,216252.000000,216049.000000,216040.000000,215579.000000,215082.000000,214514.000000,213768.000000,213733.000000,213476.000000,213199.000000,212754.000000,212048.000000,211223.000000,211059.000000,210514.000000,210239.000000,208825.000000,208324.000000,207023.000000,206898.000000,206162.000000,206162.000000,206037.000000,205861.000000,205598.000000,205035.000000,204869.000000,204869.000000,204425.000000,204398.000000,204002.000000,203484.000000,203204.000000,202699.000000]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
