test_time	commit	tool	problem	instance	ans	elapsed	seed	threads	generations	exchange-interval	exchange-count	pop-count	pop-size	elite	mutant	rhoe	decode	fast-decode	log-step	convergence	system	cpu	host-memory	gpu	gpu-memory	nvcc	g++
2022-05-14T00:14:36	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-cuda	cvrp	X-n219-k73	193330.000	2.916	1	256	1000	50	2	3	256	0.1	0.1	0.75	host	1	25	[217524,208678,202375,201197,200843,200326,199521,199075,198504,198504,198171,197288,197278,196920,196920,196372,196140,195554,195554,195554,195546,195145,195145,195052,195052,194799,194799,194650,194650,194435,194147,194139,193742,193674,193492,193479,193330,193330,193330,193330,193330]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-14T00:14:36	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	gpu-brkga	cvrp	X-n219-k73	195865.000	1.049	1	256	1000	50	2	3	256	0.1	0.1	0.75	host	1	25	[219501,211693,207013,205523,204907,203845,203709,203097,203097,202914,202485,201811,201171,201171,200596,200177,199783,199538,199082,198849,198572,198572,198572,198521,198521,198521,198310,198249,198197,197850,197837,197345,197318,197318,197318,197318,196273,196273,196273,196181,195865]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-14T00:14:36	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	gpu-brkga-fixed	cvrp	X-n219-k73	192810.000	1.035	1	256	1000	50	2	3	256	0.1	0.1	0.75	host	1	25	[219501,209352,205960,204303,202819,201961,201077,200453,199625,198962,198608,198012,197787,197434,197434,196631,196586,195720,195654,195140,195140,195100,195100,194991,194712,194580,194544,194232,194107,194002,194002,193792,193792,193666,193496,193370,192966,192850,192850,192810,192810]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-14T00:14:36	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-api	cvrp	X-n219-k73	194148.000	3.042	1	256	1000	50	2	3	256	0.1	0.1	0.75	host	1	25	[inf,209086,202718,201938,201538,201460,200796,200171,199638,199110,199110,199079,198994,198682,198674,197489,197489,196983,196414,196060,195815,195709,195536,195510,195471,195295,195267,194880,194880,194880,194880,194593,194593,194584,194391,194351,194300,194260,194171,194148,194148]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-14T00:14:36	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-cuda	cvrp	X-n219-k73	193555.000	1.996	2	256	1000	50	2	3	256	0.1	0.1	0.75	host	1	25	[218633,208703,201594,201121,199644,199205,198908,198669,198175,197367,196879,196411,196411,196308,196308,196221,195894,195863,195838,195234,195234,195234,195030,194677,194500,194289,194270,194231,194231,193822,193822,193822,193712,193664,193555,193555,193555,193555,193555,193555,193555]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-14T00:14:36	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	gpu-brkga	cvrp	X-n219-k73	194605.000	1.048	2	256	1000	50	2	3	256	0.1	0.1	0.75	host	1	25	[219302,211854,209225,203679,201101,199016,198846,198093,197696,197564,197564,197564,197314,197314,197020,196672,196238,196238,196238,196238,196145,196145,195339,195095,195095,194899,194899,194899,194899,194899,194895,194895,194895,194895,194895,194887,194887,194608,194605,194605,194605]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-14T00:14:36	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	gpu-brkga-fixed	cvrp	X-n219-k73	193380.000	1.005	2	256	1000	50	2	3	256	0.1	0.1	0.75	host	1	25	[219302,209669,204686,204053,202213,200873,199743,199349,199275,198482,198257,197326,196938,196300,196300,196149,196149,196090,196070,196026,195565,195565,195359,195359,195180,194494,194494,194300,194300,194300,194128,193801,193776,193776,193776,193756,193756,193756,193460,193380,193380]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-14T00:14:36	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-api	cvrp	X-n219-k73	191558.000	3.040	2	256	1000	50	2	3	256	0.1	0.1	0.75	host	1	25	[inf,207021,201632,201435,199999,199351,197323,197217,196888,196607,196607,196318,196192,194874,194874,194600,194575,194262,194262,194018,193713,193498,193498,193145,192848,192693,192693,192638,192618,192618,192540,192540,192540,192291,192045,192045,192045,191701,191701,191701,191558]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-14T00:14:36	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-cuda	cvrp	X-n219-k73	192984.000	1.908	3	256	1000	50	2	3	256	0.1	0.1	0.75	host	1	25	[219282,207178,202912,201160,200478,200461,199780,199511,198935,198934,198723,198527,198390,197909,197788,197029,196896,196607,196607,196302,196197,195519,195309,194934,194934,194809,194809,194721,194467,194434,194363,194326,194326,194326,193895,193627,193473,193216,193203,193007,192984]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-14T00:14:36	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	gpu-brkga	cvrp	X-n219-k73	195455.000	1.032	3	256	1000	50	2	3	256	0.1	0.1	0.75	host	1	25	[219286,214295,208355,205653,203857,203168,202278,201260,201222,200860,200445,200094,200094,200094,199478,199188,198507,198390,198315,198315,198315,198315,198315,197875,197875,197201,197201,197108,196866,196576,196512,196512,196457,196422,196394,196170,195846,195846,195455,195455,195455]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
