test_time	commit	tool	problem	instance	ans	elapsed	seed	threads	generations	exchange-interval	exchange-count	pop-count	pop-size	elite	mutant	rhoe	decode	fast-decode	log-step	convergence	system	cpu	host-memory	gpu	gpu-memory	nvcc	g++
2022-05-13T17:33:58	0a06c176502049d6d7b72da8c29605eb10b466e3	gpu-brkga	cvrp	X-n219-k73	192174.000	1.042	1	256	1000	50	2	3	256	0.1	0.1	0.75	host	1	25	[218667,210786,203076,200938,199658,198436,197777,197340,196575,196374,195845,194930,194930,194379,194379,194296,194228,193995,193995,193976,193945,193799,193783,193339,193339,193339,193268,192668,192668,192641,192532,192532,192532,192532,192532,192532,192418,192174,192174,192174,192174]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	"NVIDIA Corporation GK208B [GeForce GT 710] (rev a1)
NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)"	"GK208B [GeForce GT 710]
 GP104 [GeForce GTX 1070]"	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T17:33:58	0a06c176502049d6d7b72da8c29605eb10b466e3	gpu-brkga	cvrp	X-n219-k73	192490.000	1.017	2	256	1000	50	2	3	256	0.1	0.1	0.75	host	1	25	[218870,212269,205395,202085,200730,199914,198583,198264,198260,198260,198118,197935,197607,197092,196781,195997,195768,195424,195424,195247,195247,194272,193930,193461,193337,193270,193270,193257,193208,193167,192621,192590,192590,192590,192515,192515,192490,192490,192490,192490,192490]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	"NVIDIA Corporation GK208B [GeForce GT 710] (rev a1)
NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)"	"GK208B [GeForce GT 710]
 GP104 [GeForce GTX 1070]"	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T17:33:58	0a06c176502049d6d7b72da8c29605eb10b466e3	gpu-brkga	cvrp	X-n219-k73	191888.000	1.040	3	256	1000	50	2	3	256	0.1	0.1	0.75	host	1	25	[218196,210946,206874,202595,201482,201112,199433,199115,198833,198219,197764,196005,195830,195522,195053,194699,194624,194433,194433,194362,194212,194013,193625,193552,193147,193127,193075,192932,192793,192405,192405,192355,191938,191888,191888,191888,191888,191888,191888,191888,191888]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	"NVIDIA Corporation GK208B [GeForce GT 710] (rev a1)
NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)"	"GK208B [GeForce GT 710]
 GP104 [GeForce GTX 1070]"	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T17:33:58	0a06c176502049d6d7b72da8c29605eb10b466e3	gpu-brkga	cvrp	X-n219-k73	193579.000	1.049	4	256	1000	50	2	3	256	0.1	0.1	0.75	host	1	25	[219215,211539,206122,204530,203120,201757,200968,200968,200608,200203,199890,199137,198634,197903,197602,197186,196944,196318,196232,195908,195908,195649,195649,195511,195511,195374,195215,195214,194737,194410,194122,193797,193797,193713,193713,193713,193713,193597,193597,193597,193579]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	"NVIDIA Corporation GK208B [GeForce GT 710] (rev a1)
NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)"	"GK208B [GeForce GT 710]
 GP104 [GeForce GTX 1070]"	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T17:33:58	0a06c176502049d6d7b72da8c29605eb10b466e3	gpu-brkga	cvrp	X-n219-k73	190241.000	1.041	5	256	1000	50	2	3	256	0.1	0.1	0.75	host	1	25	[218735,211403,207352,203134,200137,198373,197538,197167,196910,196437,195745,194847,194600,194470,194470,193929,193922,193642,193451,193053,193053,192746,192674,192438,191753,191529,191529,191529,191447,191447,191163,190636,190636,190608,190608,190411,190411,190411,190411,190241,190241]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	"NVIDIA Corporation GK208B [GeForce GT 710] (rev a1)
NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)"	"GK208B [GeForce GT 710]
 GP104 [GeForce GTX 1070]"	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T17:33:58	0a06c176502049d6d7b72da8c29605eb10b466e3	gpu-brkga	cvrp	X-n219-k73	193984.000	1.066	6	256	1000	50	2	3	256	0.1	0.1	0.75	host	1	25	[218647,211755,205542,204113,201212,200854,200710,199820,199276,197783,197726,196700,196481,195953,195719,195497,195497,195274,195274,195274,195139,194859,194435,194435,194435,194435,194403,194403,194403,194277,194277,194119,193984,193984,193984,193984,193984,193984,193984,193984,193984]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	"NVIDIA Corporation GK208B [GeForce GT 710] (rev a1)
NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)"	"GK208B [GeForce GT 710]
 GP104 [GeForce GTX 1070]"	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T17:33:58	0a06c176502049d6d7b72da8c29605eb10b466e3	gpu-brkga	cvrp	X-n219-k73	189850.000	1.025	7	256	1000	50	2	3	256	0.1	0.1	0.75	host	1	25	[215089,212082,206627,204269,200596,199469,199074,198104,197448,196149,196149,195500,195500,194655,194603,194356,194215,193874,193255,192747,192747,192421,191947,191556,191450,191281,191281,191201,191201,190985,190985,190853,190401,190251,190251,190251,190251,190251,190066,189984,189850]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	"NVIDIA Corporation GK208B [GeForce GT 710] (rev a1)
NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)"	"GK208B [GeForce GT 710]
 GP104 [GeForce GTX 1070]"	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T17:33:58	0a06c176502049d6d7b72da8c29605eb10b466e3	gpu-brkga	cvrp	X-n219-k73	193932.000	1.035	8	256	1000	50	2	3	256	0.1	0.1	0.75	host	1	25	[217771,209026,203565,202046,201181,200805,200586,200387,199475,199475,199233,199064,197855,197602,197602,197550,197438,197377,196939,196589,196589,196222,196148,195450,195450,195056,195056,194880,194834,194688,194688,194687,194687,194405,194272,194007,194007,193932,193932,193932,193932]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	"NVIDIA Corporation GK208B [GeForce GT 710] (rev a1)
NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)"	"GK208B [GeForce GT 710]
 GP104 [GeForce GTX 1070]"	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T17:33:58	0a06c176502049d6d7b72da8c29605eb10b466e3	gpu-brkga	cvrp	X-n219-k73	193167.000	1.051	9	256	1000	50	2	3	256	0.1	0.1	0.75	host	1	25	[215643,211513,206453,202829,200990,200646,200646,200254,199691,198579,198154,197414,196647,195350,194948,193525,193525,193520,193520,193520,193462,193462,193462,193462,193462,193462,193462,193462,193401,193401,193357,193181,193181,193181,193181,193181,193181,193181,193181,193181,193167]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	"NVIDIA Corporation GK208B [GeForce GT 710] (rev a1)
NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)"	"GK208B [GeForce GT 710]
 GP104 [GeForce GTX 1070]"	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T17:33:58	0a06c176502049d6d7b72da8c29605eb10b466e3	gpu-brkga	cvrp	X-n219-k73	191277.000	1.037	10	256	1000	50	2	3	256	0.1	0.1	0.75	host	1	25	[217642,212971,206724,201130,197326,197224,197036,197036,196282,195964,195661,194767,194767,194065,193911,193715,193715,193610,193610,193610,193610,193610,193610,193203,193030,192550,192550,192312,192312,192007,192007,191909,191909,191586,191573,191536,191536,191536,191536,191461,191277]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	"NVIDIA Corporation GK208B [GeForce GT 710] (rev a1)
NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)"	"GK208B [GeForce GT 710]
 GP104 [GeForce GTX 1070]"	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
