test_time	commit	tool	problem	instance	ans	elapsed	seed	threads	generations	exchange-interval	exchange-count	pop-count	pop-size	elite	mutant	rhoe	decode	fast-decode	log-step	convergence	system	cpu	host-memory	gpu	gpu-memory	nvcc	g++
2022-05-18T12:43:29	af9a7e2f6fa23454027ca9c0487ba4395ba49612	brkga-cuda	cvrp	X-n219-k73	137915.000	3.951	1	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	0	25	[173345,156059,149473,146373,145872,145737,145046,144279,144142,144012,143522,143151,142807,142315,142227,141710,141710,141372,141324,140951,140908,140867,140867,140817,140449,139932,139932,139828,139762,139662,139537,139344,139344,139340,139340,139340,139193,138759,138759,138579,137915]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-18T12:43:29	af9a7e2f6fa23454027ca9c0487ba4395ba49612	brkga-cuda	cvrp	X-n219-k73	138895.000	3.978	2	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	0	25	[172392,157432,150313,148229,147288,146806,145690,144910,144616,144041,143369,143248,142808,141745,141531,141182,140930,140738,140624,140468,140311,140256,140099,140048,140048,140036,139920,139920,139647,139647,139601,139562,139518,139435,139243,138941,138941,138941,138941,138895,138895]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-18T12:43:29	af9a7e2f6fa23454027ca9c0487ba4395ba49612	brkga-cuda	cvrp	X-n219-k73	135649.000	3.970	3	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	0	25	[173283,157453,148799,146303,145243,144654,142901,141929,141707,139762,139681,138759,138604,137589,137541,137124,136708,136580,136580,136552,136551,136336,136248,136248,136175,136174,136174,136165,136109,136072,136023,135986,135891,135831,135831,135784,135784,135716,135713,135649,135649]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-18T12:43:29	af9a7e2f6fa23454027ca9c0487ba4395ba49612	brkga-cuda	cvrp	X-n219-k73	138352.000	3.974	4	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	0	25	[172703,155861,149172,148161,146944,145483,144726,144288,143792,142624,141623,141463,141178,140810,140588,139976,139976,139600,139488,139369,139265,139091,139091,139080,139080,138959,138959,138946,138946,138946,138705,138656,138656,138587,138583,138525,138525,138490,138463,138428,138352]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-18T12:43:29	af9a7e2f6fa23454027ca9c0487ba4395ba49612	brkga-cuda	cvrp	X-n219-k73	136242.000	3.971	5	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	0	25	[172419,154440,146237,144837,144151,142644,142544,141339,141339,140398,140397,139896,139056,138852,138566,138359,138197,137893,137874,137835,137835,137725,137702,137678,137577,137492,137492,137448,137448,137296,137296,137247,137247,137200,137135,137098,136941,136548,136448,136343,136242]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-18T12:43:29	af9a7e2f6fa23454027ca9c0487ba4395ba49612	brkga-cuda	cvrp	X-n219-k73	137665.000	3.956	6	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	0	25	[172379,155642,148992,147767,147130,145409,144959,143804,143288,142294,141483,140318,140140,139684,139684,139467,139355,138532,138520,138466,138466,138180,138157,138154,137999,137954,137954,137942,137887,137877,137858,137858,137835,137835,137835,137835,137835,137835,137835,137835,137665]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-18T12:43:29	af9a7e2f6fa23454027ca9c0487ba4395ba49612	brkga-cuda	cvrp	X-n219-k73	138173.000	3.980	7	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	0	25	[172951,155404,147917,147732,147092,146196,145411,143818,143335,142214,142195,141762,141206,140680,140680,140337,139709,139579,139444,139322,139237,139217,139163,139114,139014,138859,138842,138842,138822,138800,138800,138800,138692,138679,138679,138614,138552,138432,138407,138340,138173]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-18T12:43:29	af9a7e2f6fa23454027ca9c0487ba4395ba49612	brkga-cuda	cvrp	X-n219-k73	138333.000	3.974	8	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	0	25	[171571,154469,148273,147224,146410,145198,144999,144343,143802,143253,143176,142793,142793,142682,142402,142324,142061,141827,141827,141536,140961,140449,140449,139956,139789,139670,139368,139110,139101,139053,139032,138877,138744,138566,138566,138549,138540,138523,138434,138333,138333]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-18T12:43:29	af9a7e2f6fa23454027ca9c0487ba4395ba49612	brkga-cuda	cvrp	X-n219-k73	134660.000	3.977	9	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	0	25	[171588,154970,146852,146675,144725,142337,142014,141521,141295,140688,140564,140112,140077,139948,139779,139038,138760,137963,137745,137632,137546,137318,136547,136357,136357,136182,136177,136058,136010,135603,135594,135493,135403,135205,135109,134827,134827,134711,134660,134660,134660]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-18T12:43:29	af9a7e2f6fa23454027ca9c0487ba4395ba49612	brkga-cuda	cvrp	X-n219-k73	135139.000	3.968	10	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	0	25	[173190,151704,145985,145625,145167,143719,143549,142852,141878,141869,141474,141188,141010,140667,140667,140114,140076,139558,139413,138811,138575,138250,138250,137667,137667,137420,137319,137174,137174,136826,136813,136308,136195,136068,135855,135316,135296,135296,135246,135139,135139]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
