test_time	commit	tool	problem	instance	ans	elapsed	seed	threads	generations	exchange-interval	exchange-count	pop-count	pop-size	elite	mutant	rhoe	decode	fast-decode	log-step	convergence	system	cpu	host-memory	gpu	gpu-memory	nvcc	g++
2022-05-13T22:13:10	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-cuda	cvrp	X-n219-k73	136048.000	2.485	1	256	1000	50	2	3	256	0.1	0.1	0.75	host	0	25	[173345,155538,148718,147059,146632,145476,144966,144769,144109,143857,142581,141971,141104,140653,140424,139926,139672,139228,139054,138855,138745,138614,138534,138403,138272,137957,137753,137519,137481,137445,137445,137184,137149,136986,136986,136971,136971,136524,136524,136224,136048]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T22:13:10	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	gpu-brkga	cvrp	X-n219-k73	142251.000	1.292	1	256	1000	50	2	3	256	0.1	0.1	0.75	host	0	25	[172591,163963,156592,153181,150750,149122,147676,146963,146771,146646,146124,145561,145112,144962,144935,144591,144527,144527,144527,144527,144489,144397,143766,143766,143766,143454,143454,143429,143405,143362,143318,143167,143167,143167,143142,142782,142367,142367,142251,142251,142251]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T22:13:10	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	gpu-brkga-fixed	cvrp	X-n219-k73	138295.000	1.276	1	256	1000	50	2	3	256	0.1	0.1	0.75	host	0	25	[172591,163115,153077,148930,147942,146824,146491,144822,144818,144303,143870,143027,142967,142175,142026,141036,140893,140612,140514,140281,140004,139696,139352,139218,139125,138951,138951,138917,138917,138791,138791,138575,138575,138575,138530,138530,138530,138298,138295,138295,138295]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T22:13:10	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-api	cvrp	X-n219-k73	138087.000	3.420	1	256	1000	50	2	3	256	0.1	0.1	0.75	host	0	25	[inf,154038,147615,145708,145442,145047,144589,143527,143301,143058,142937,142481,142438,142124,142086,141628,141456,140655,140477,140341,140283,140189,140130,140083,140083,140052,139923,139227,139227,139081,138966,138961,138912,138558,138558,138316,138316,138102,138088,138087,138087]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T22:13:10	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-cuda	cvrp	X-n266-k58	101393.000	2.166	1	256	1000	50	2	3	256	0.1	0.1	0.75	host	0	25	[146110,130388,121418,119959,119129,117547,116191,115213,113374,112021,111714,111250,110559,109418,108879,106803,106334,105067,104995,104552,104552,104067,103919,103132,102908,102850,102850,102704,102675,102266,102265,101806,101806,101754,101750,101750,101664,101559,101559,101512,101393]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T22:13:10	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	gpu-brkga	cvrp	X-n266-k58	105454.000	1.616	1	256	1000	50	2	3	256	0.1	0.1	0.75	host	0	25	[147337,137135,126451,120996,118578,117040,115924,114600,114021,113297,113160,111991,111450,111109,110835,110740,110556,109801,109729,109291,109262,109053,108968,108697,108560,108349,107769,107703,107379,106905,106843,106758,106626,106463,106225,106176,106176,105959,105629,105506,105454]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T22:13:10	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	gpu-brkga-fixed	cvrp	X-n266-k58	101368.000	1.538	1	256	1000	50	2	3	256	0.1	0.1	0.75	host	0	25	[147337,134633,125949,120093,117803,116742,115103,114463,113929,113733,112832,111992,110788,110178,110064,109491,108478,107681,107525,106341,106052,105017,104790,104164,104091,103774,103688,103524,103293,102965,102918,102555,102318,101814,101814,101651,101651,101500,101500,101479,101368]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T22:13:10	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-api	cvrp	X-n266-k58	100032.000	4.049	1	256	1000	50	2	3	256	0.1	0.1	0.75	host	0	25	[inf,129487,119225,117096,115971,114860,113592,112317,112040,110958,109967,108917,108161,107383,106871,105504,105035,104152,103951,103216,102772,102120,101568,100866,100770,100676,100639,100476,100461,100411,100342,100294,100294,100271,100271,100271,100271,100259,100252,100113,100032]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T22:13:10	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-cuda	cvrp	X-n317-k53	103741.000	2.493	1	256	1000	50	2	3	256	0.1	0.1	0.75	host	0	25	[180077,140129,126443,124187,122635,120782,119040,117937,117222,116445,115912,115433,115231,114212,112992,112503,111889,111104,110784,108988,108910,108345,108259,107301,107174,106799,106591,105979,105774,105495,105414,105143,105074,104762,104579,104502,104471,104454,104151,104038,103741]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T22:13:10	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	gpu-brkga	cvrp	X-n317-k53	108342.000	1.814	1	256	1000	50	2	3	256	0.1	0.1	0.75	host	0	25	[174672,155410,137370,129083,126050,124466,122459,121003,120127,119720,118260,115810,114519,113871,113526,112640,112607,111868,111548,111451,111108,110719,110623,110365,110230,110212,110212,110203,109990,109985,109870,109870,109819,109683,109563,109358,109358,109251,109208,108675,108342]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
