test_time	commit	tool	problem	instance	ans	elapsed	seed	threads	generations	exchange-interval	exchange-count	pop-count	pop-size	elite	mutant	rhoe	decode	fast-decode	log-step	convergence	system	cpu	host-memory	gpu	gpu-memory	nvcc	g++
2022-05-13T22:56:59	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-cuda	cvrp	X-n219-k73	193357.000	0.762	1	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	1	25	[217524,208678,202375,200934,200776,200396,199259,198870,198587,198507,198086,197597,197214,196537,196537,196244,196132,195540,195540,195237,195237,195188,195133,194886,194886,194599,194336,194328,194229,194168,194097,194036,193971,193934,193934,193934,193715,193686,193686,193686,193357]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T22:56:59	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-cuda	cvrp	X-n219-k73	193407.000	0.757	2	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	1	25	[218633,208703,201594,200948,200369,199478,199219,199111,198963,198140,198042,198042,197604,197234,196752,195789,195482,195115,194798,194419,194234,193871,193871,193637,193637,193637,193589,193589,193589,193589,193589,193528,193528,193528,193528,193528,193528,193528,193407,193407,193407]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T22:56:59	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-cuda	cvrp	X-n219-k73	193645.000	0.765	3	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	1	25	[219282,207178,203034,201622,201620,200748,200196,199238,199201,199118,198137,197967,197967,197371,197365,196856,196856,196856,196791,196539,196106,196060,196060,195904,195904,195706,195706,194872,194872,194388,194388,194191,194191,194191,194191,194045,194045,193928,193882,193847,193645]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T22:56:59	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-cuda	cvrp	X-n219-k73	193805.000	0.760	4	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	1	25	[218426,207586,202940,202095,201301,201215,200837,200714,200480,199861,199387,199180,199180,198522,198522,198384,197473,197152,197152,196717,196389,196315,195748,195697,195697,195254,194774,194361,194361,194361,194361,194361,194335,194335,194335,194335,194245,194004,194004,193805,193805]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T22:56:59	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-cuda	cvrp	X-n219-k73	193290.000	0.761	5	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	1	25	[218721,208551,201251,200405,200396,199511,198990,198990,198860,198286,198199,198199,197759,197661,196884,196604,196545,196187,195919,195392,195274,195134,195134,194909,194909,194675,194675,194408,194408,194408,194408,194408,194213,194213,194104,193612,193612,193369,193369,193369,193290]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T22:56:59	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-cuda	cvrp	X-n219-k73	191910.000	0.790	6	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	1	25	[218544,207625,202227,200442,200386,199548,198676,198258,198117,197696,196866,196843,196144,196144,196144,194977,194767,193821,193821,193821,193670,193337,193337,193122,193122,193122,193122,193122,193122,193071,193071,192918,192548,192186,192186,192163,192163,192163,192163,192031,191910]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T22:56:59	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-cuda	cvrp	X-n219-k73	191158.000	0.763	7	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	1	25	[218873,208061,201570,200255,198602,198275,197382,197340,196505,195912,195863,195808,195808,195483,195436,194999,194211,193870,193721,193462,193462,193399,193334,192855,192855,191986,191986,191849,191849,191771,191771,191647,191647,191647,191554,191554,191539,191539,191158,191158,191158]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T22:56:59	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-cuda	cvrp	X-n219-k73	191798.000	0.749	8	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	1	25	[217797,207829,201932,199137,199136,198749,198631,197358,197330,196417,195764,195475,195475,195005,195005,193963,193963,193737,193737,193650,193650,193643,193643,193493,193493,193201,193099,192914,192914,192747,192658,192658,192658,192658,192165,192007,192007,191798,191798,191798,191798]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T22:56:59	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-cuda	cvrp	X-n219-k73	188659.000	0.792	9	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	1	25	[218947,210251,201741,198785,198437,197827,197418,195754,195298,194078,193813,193146,193065,192184,192017,191588,190905,190749,190567,190278,190278,190234,190234,190195,190189,189609,189609,189289,189187,188691,188691,188666,188666,188666,188659,188659,188659,188659,188659,188659,188659]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T22:56:59	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-cuda	cvrp	X-n219-k73	193165.000	0.768	10	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	1	25	[218020,210885,204016,201702,201320,201173,200827,200166,200166,199580,199580,198627,198627,197924,197713,196964,196964,196375,196375,196311,196311,196311,196116,195790,195713,195669,195372,195346,195187,194777,194777,194396,194054,193700,193700,193648,193648,193603,193432,193165,193165]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T22:56:59	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-cuda	cvrp	X-n266-k58	110643.000	0.852	1	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	1	25	[158531,145475,134987,131641,130061,129228,128496,127072,126810,125175,124817,122883,122883,121965,121818,120861,120487,120106,119476,118769,118378,117825,117454,116873,116751,115865,115837,115427,115411,114859,114272,113627,113620,112804,112802,112448,112330,111505,111159,110914,110643]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T22:56:59	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-cuda	cvrp	X-n266-k58	113937.000	0.895	2	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	1	25	[158456,143709,134148,131515,129872,127984,127205,126375,126225,125651,125300,124792,124792,124251,123943,123045,122289,121153,120902,119359,119359,118802,118530,118064,118064,117652,117652,116718,116446,115879,115879,115576,115362,115298,115174,115035,115035,114824,114800,114526,113937]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
2022-05-13T22:56:59	dc3307dd03826c4cff76e6d71fbe41f17ccb8dc3	brkga-cuda	cvrp	X-n266-k58	112894.000	0.865	3	256	1000	50	2	3	256	0.1	0.1	0.75	device-sorted	1	25	[158808,142303,135423,133752,132668,131802,130481,128415,127318,127048,126739,126334,126023,125257,124897,123344,123340,122769,122448,121615,121615,120891,120826,119711,119697,119012,118716,117645,117583,116584,116175,115221,114967,114225,113821,113565,113466,112946,112927,112896,112894]	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	 GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
